0.8759 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
71.2188 	EXP 	New trial (rep=3, index=11): OrderedDict([('corrAns', 'k'), ('directNote', None)])
71.2224 	DATA 	Keypress: k
71.2299 	EXP 	map: autoDraw = False
71.2299 	EXP 	map: autoDraw = True
71.3847 	EXP 	New trial (rep=3, index=12): OrderedDict([('corrAns', 's'), ('directNote', None)])
71.3874 	DATA 	Keypress: k
71.3958 	EXP 	map: autoDraw = False
71.3958 	EXP 	map: autoDraw = True
71.4516 	EXP 	New trial (rep=3, index=13): OrderedDict([('corrAns', 's'), ('directNote', None)])
71.4540 	DATA 	Keypress: s
71.4633 	EXP 	map: autoDraw = False
71.4633 	EXP 	map: autoDraw = True
71.5849 	EXP 	New trial (rep=3, index=14): OrderedDict([('corrAns', 's'), ('directNote', None)])
71.5875 	DATA 	Keypress: k
71.5963 	EXP 	map: autoDraw = False
71.5963 	EXP 	map: autoDraw = True
71.6342 	EXP 	New trial (rep=3, index=15): OrderedDict([('corrAns', 'k'), ('directNote', None)])
71.6368 	DATA 	Keypress: s
71.6464 	EXP 	map: autoDraw = False
71.6464 	EXP 	map: autoDraw = True
71.7516 	EXP 	New trial (rep=3, index=16): OrderedDict([('corrAns', 'k'), ('directNote', None)])
71.7539 	DATA 	Keypress: k
71.7632 	EXP 	map: autoDraw = False
71.7632 	EXP 	map: autoDraw = True
71.8014 	EXP 	New trial (rep=3, index=17): OrderedDict([('corrAns', 's'), ('directNote', None)])
71.8039 	DATA 	Keypress: s
71.8128 	EXP 	map: autoDraw = False
71.8128 	EXP 	map: autoDraw = True
71.9503 	EXP 	New trial (rep=3, index=18): OrderedDict([('corrAns', 's'), ('directNote', None)])
71.9530 	DATA 	Keypress: k
71.9627 	EXP 	map: autoDraw = False
71.9627 	EXP 	map: autoDraw = True
71.9695 	DATA 	Keypress: s
72.1170 	DATA 	Keypress: k
72.1340 	EXP 	New trial (rep=3, index=19): OrderedDict([('corrAns', 'k'), ('directNote', None)])
72.1459 	EXP 	map: autoDraw = False
72.1459 	EXP 	map: autoDraw = True
72.1672 	EXP 	New trial (rep=3, index=20): OrderedDict([('corrAns', 's'), ('directNote', None)])
72.1698 	DATA 	Keypress: s
72.1792 	EXP 	map: autoDraw = False
72.1792 	EXP 	map: autoDraw = True
72.2847 	EXP 	New trial (rep=3, index=21): OrderedDict([('corrAns', 'k'), ('directNote', None)])
72.2871 	DATA 	Keypress: k
72.2957 	EXP 	map: autoDraw = False
72.2957 	EXP 	map: autoDraw = True
72.3021 	DATA 	Keypress: s
72.3172 	EXP 	New trial (rep=3, index=22): OrderedDict([('corrAns', 's'), ('directNote', None)])
72.3289 	EXP 	map: autoDraw = False
72.3289 	EXP 	map: autoDraw = True
72.4501 	EXP 	New trial (rep=3, index=23): OrderedDict([('corrAns', 's'), ('directNote', 's = left')])
72.4528 	DATA 	Keypress: k
72.4623 	EXP 	map: autoDraw = False
72.4623 	EXP 	map: autoDraw = True
72.5994 	DATA 	Keypress: space
73.0659 	DATA 	Keypress: m
73.1165 	DATA 	Keypress: c
73.2334 	EXP 	New trial (rep=3, index=24): OrderedDict([('corrAns', 'k'), ('directNote', None)])
73.2359 	DATA 	Keypress: k
73.2450 	EXP 	map: autoDraw = False
73.2450 	EXP 	map: autoDraw = True
73.7827 	DATA 	Keypress: escape
74.0899 	EXP 	window1: mouseVisible = True
